CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Age_Risk_Group,Payment_Faults,Loan_to_Income_Ratio,Monthly_DTI,Total_Interest_Payable,Customer_Friction_Index,Is_Education_Loan,Borrower_Persona
CUST1128,24,1444349,Rural,Student,926443,45,15.41,Auto,2,5,1,6,-0.08,70.27,0.55,26,0,0,High_Risk_Youth,3,0.6414259988410004,0.17104693302426674,535368.2486250001,0.0,0,General Profile
CUST1129,45,1172052,Suburban,Unemployed,904180,47,10.98,Personal,3,156,0,4,0.58,26.74,0.83,37,0,1,Standard_Adult,3,0.7714504134628839,0.19696606301180014,388842.609,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1130,33,671999,Rural,Salaried,780976,43,7.37,Auto,0,16,1,6,-0.95,15.35,0.8,34,0,0,Standard_Adult,1,1.1621683960839226,0.3243260640234203,206249.25346666668,0.0,0,Reliable Payer (Premium Service Route)
CUST1131,59,835663,Suburban,Unemployed,386718,55,12.35,Auto,0,116,1,0,0.22,65.69,0.1,9,0,0,Low_Risk_Senior,1,0.4627678860976255,0.10096753878493647,218898.50125,0.0,0,Reliable Payer (Premium Service Route)
CUST1132,48,1810105,Urban,Self-Employed,554435,47,13.73,Personal,3,59,0,0,0.46,13.0,0.93,11,2,1,Standard_Adult,3,0.3062999107786565,0.07820423253923144,298152.04154166667,1.08,0,Cooperative Adult (Struggling Help Route)
CUST1133,29,1325943,Suburban,Unemployed,808124,43,12.93,Personal,2,149,0,4,0.99,60.16,0.11,9,0,0,High_Risk_Youth,2,0.6094711461955755,0.1700849710313234,374424.05230000004,0.0,0,General Profile
CUST1134,36,1782050,Suburban,Unemployed,464337,22,7.45,Home,3,151,1,1,0.36,11.24,0.63,33,0,0,Standard_Adult,4,0.26056339608877416,0.142125488775695,63420.69525,0.0,0,General Profile
CUST1135,35,1079561,Rural,Salaried,720846,35,14.12,Home,1,124,3,7,-0.54,47.6,0.67,23,1,1,Standard_Adult,4,0.6677214163905514,0.228933057048189,296868.41099999996,1.54,0,Tough Adult (Strict Talk Route)
CUST1136,46,462105,Suburban,Unemployed,231497,24,12.95,Personal,3,80,1,2,-0.78,11.26,0.68,27,1,1,Standard_Adult,4,0.5009619025978944,0.2504809512989472,59957.723000000005,1.78,0,Tough Adult (Strict Talk Route)
CUST1137,63,877020,Urban,Unemployed,256950,39,7.95,Education,3,84,2,0,0.28,66.5,0.27,21,1,1,Low_Risk_Senior,5,0.2929807758089895,0.09014793101815062,66389.45625,0.72,1,Cooperative Adult (Struggling Help Route)
CUST1138,32,766594,Urban,Student,758443,26,7.44,Auto,1,50,1,1,0.05,40.9,0.33,44,0,0,Standard_Adult,2,0.9893672530700736,0.4566310398784955,122261.01160000001,0.0,0,General Profile
CUST1139,52,1481099,Rural,Student,236897,17,11.34,Home,3,177,0,9,0.8,24.04,0.55,15,0,0,Low_Risk_Senior,3,0.15994676925715295,0.11290360182857856,38057.50305,0.0,0,General Profile
CUST1140,58,843758,Urban,Self-Employed,624598,20,8.03,Auto,4,138,0,9,0.45,10.53,0.2,12,0,0,Low_Risk_Senior,4,0.7402572775606275,0.4441543665363765,83592.03233333332,0.0,0,General Profile
CUST1141,52,1189769,Suburban,Student,325404,11,14.09,Business,2,70,1,6,0.02,27.04,0.02,35,1,1,Low_Risk_Senior,3,0.2735018310277037,0.29836563384840403,42028.6383,0.98,0,Cooperative Adult (Struggling Help Route)
CUST1142,24,1006819,Urban,Student,541830,29,9.75,Personal,1,169,0,5,-0.19,50.91,0.56,35,1,1,High_Risk_Youth,1,0.5381602850164727,0.2226870144895749,127668.69375,1.19,0,General Profile
CUST1143,49,697667,Rural,Student,499311,12,14.26,Education,4,38,1,7,-0.19,28.02,0.47,42,2,1,Standard_Adult,5,0.7156867101353511,0.7156867101353511,71201.7486,2.38,1,Tough Adult (Strict Talk Route)
CUST1144,57,1572623,Suburban,Student,923760,47,11.41,Business,1,68,1,6,-0.55,18.1,0.66,22,2,1,Low_Risk_Senior,2,0.5874007947232108,0.1499746709931602,412820.646,3.1,0,Tough Adult (Strict Talk Route)
CUST1145,44,1009529,Rural,Salaried,943445,58,8.55,Business,1,47,0,9,-0.97,41.78,0.15,13,1,1,Standard_Adult,1,0.9345397705266515,0.19335305597103133,389878.64625,1.97,0,General Profile
CUST1146,59,1434330,Suburban,Student,645313,30,7.99,Business,3,124,1,7,0.15,30.37,0.84,31,2,1,Low_Risk_Senior,4,0.44990553080532375,0.1799622123221295,128901.27175,1.7,0,Tough Adult (Strict Talk Route)
CUST1147,36,561328,Urban,Salaried,384541,10,11.8,Personal,1,56,1,2,-0.58,12.36,0.15,2,1,1,Standard_Adult,2,0.6850557962545962,0.8220669555055155,37813.19833333334,1.58,0,Tough Adult (Strict Talk Route)
CUST1148,63,1106007,Rural,Salaried,661005,32,13.28,Home,4,20,1,5,-0.58,11.51,0.89,26,0,0,Low_Risk_Senior,5,0.5976499244579826,0.2241187216717435,234083.904,0.0,0,General Profile
CUST1149,49,325834,Rural,Student,294903,22,13.64,Personal,3,81,2,6,-0.75,51.08,0.45,18,0,0,Standard_Adult,5,0.905071293971777,0.49367525125733297,73745.41019999998,0.0,0,General Profile
CUST1150,56,1260400,Suburban,Unemployed,999690,8,8.94,Home,0,98,1,9,-0.62,70.19,0.55,21,1,1,Low_Risk_Senior,1,0.7931529673119645,1.1897294509679468,59581.52399999999,1.62,0,General Profile
CUST1151,32,1771485,Rural,Salaried,883384,9,7.84,Business,2,147,1,0,-0.94,17.17,0.9,0,2,1,Standard_Adult,3,0.49866863112021836,0.6648915081602912,51942.979199999994,3.88,0,Tough Adult (Strict Talk Route)
CUST1152,52,1960181,Suburban,Unemployed,240884,20,7.04,Business,3,14,1,0,0.35,55.78,0.3,4,0,0,Low_Risk_Senior,4,0.12288865160921364,0.07373319096552819,28263.72266666667,0.0,0,General Profile
CUST1153,27,1361905,Suburban,Unemployed,868851,42,11.97,Education,2,68,2,6,-0.2,6.76,0.18,48,0,1,High_Risk_Youth,4,0.6379674059497542,0.18227640169992979,364005.12645,0.0,1,Cooperative Youth (Struggling Help Route)
CUST1154,41,315144,Suburban,Student,992463,55,6.85,Home,1,178,2,2,0.12,27.78,0.45,32,0,0,Standard_Adult,3,3.149236539486711,0.6871061540698278,311592.0293749999,0.0,0,General Profile
CUST1155,48,1501810,Suburban,Self-Employed,865071,8,9.78,Business,4,75,0,2,0.27,36.73,0.24,18,1,0,Standard_Adult,4,0.5760189371491733,0.86402840572376,56402.629199999996,0.73,0,General Profile
CUST1156,22,750926,Urban,Student,131557,45,11.61,Auto,1,61,1,4,0.94,19.72,0.53,35,0,1,High_Risk_Youth,2,0.1751930283410083,0.04671814089093555,57276.628874999995,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1157,63,177476,Suburban,Self-Employed,800074,45,13.97,Education,1,118,2,5,-0.86,38.36,0.28,5,1,0,Low_Risk_Senior,3,4.5080686966125,1.20215165243,419138.76675,1.8599999999999999,1,Rude but Reliable (De-escalation & Calm Down Route)
CUST1158,25,1198174,Rural,Self-Employed,741174,27,9.25,Personal,0,36,1,1,-0.16,63.61,0.86,14,0,1,High_Risk_Youth,1,0.6185862821259683,0.2749272365004304,154256.83875,0.0,0,General Profile
CUST1159,48,999264,Urban,Student,214397,54,8.12,Education,3,133,0,2,-0.51,68.03,0.61,35,1,0,Standard_Adult,3,0.21455491241553784,0.04767886942567508,78340.66379999998,1.51,1,Rude but Reliable (De-escalation & Calm Down Route)
CUST1160,49,534818,Rural,Student,132107,35,11.86,Auto,0,25,0,5,-0.05,7.69,0.0,32,1,0,Standard_Adult,0,0.2470130025541399,0.08469017230427656,45698.01308333333,1.05,0,General Profile
CUST1161,64,1441207,Urban,Self-Employed,845888,12,12.26,Home,2,7,1,2,0.84,19.94,0.81,23,0,0,Low_Risk_Senior,3,0.5869302605385625,0.5869302605385626,103705.8688,0.0,0,General Profile
CUST1162,63,1911278,Suburban,Student,889160,55,9.72,Personal,1,3,0,4,0.45,70.51,0.33,26,1,1,Low_Risk_Senior,1,0.4652175141449857,0.10150200308617871,396120.78,0.55,0,General Profile
CUST1163,39,1875779,Urban,Self-Employed,508125,14,13.99,Personal,1,20,1,8,0.32,19.83,0.32,48,0,0,Standard_Adult,2,0.27088745529190805,0.23218924739306404,82934.46875,0.0,0,General Profile
CUST1164,50,1459328,Urban,Unemployed,423741,35,13.28,Home,2,158,0,2,-0.12,50.03,0.38,10,2,1,Low_Risk_Senior,2,0.290367210113148,0.09955447203879358,164129.014,2.24,0,Tough Adult (Strict Talk Route)
CUST1165,32,1812965,Rural,Student,291829,25,7.9,Education,4,148,0,5,0.34,18.62,0.63,48,1,1,Standard_Adult,4,0.16096780687989012,0.07726454730234726,48030.18958333334,0.6599999999999999,1,Cooperative Adult (Struggling Help Route)
CUST1166,47,1269832,Rural,Unemployed,605630,54,9.03,Business,4,24,1,4,-0.94,25.98,0.44,22,1,1,Standard_Adult,5,0.47693710664087846,0.105986023697973,246097.75049999997,1.94,0,Tough Adult (Strict Talk Route)
CUST1167,45,1398104,Suburban,Salaried,264318,13,10.45,Education,3,142,0,4,0.17,14.18,0.63,32,1,1,Standard_Adult,3,0.1890546053798573,0.17451194342756057,29923.000249999997,0.83,1,Cooperative Adult (Struggling Help Route)
CUST1168,60,908746,Urban,Unemployed,603595,7,13.58,Auto,4,162,2,5,0.11,61.73,0.15,40,1,1,Low_Risk_Senior,6,0.6642064999460795,1.1386397141932794,47814.78391666667,0.89,0,Cooperative Adult (Struggling Help Route)
CUST1169,52,1758269,Urban,Unemployed,231539,50,6.57,Business,1,176,0,5,-0.31,63.61,0.97,45,1,1,Low_Risk_Senior,1,0.1316857659436639,0.03160458382647934,63383.80125000001,1.31,0,General Profile
CUST1170,20,972823,Urban,Self-Employed,824395,54,11.89,Education,2,42,1,0,-0.6,21.73,0.73,46,2,1,High_Risk_Youth,3,0.8474254823333741,0.18831677385186094,441092.54475000006,3.2,1,Tough Youth (Strict Talk Route)
CUST1171,46,1676103,Suburban,Unemployed,457322,27,11.91,Home,1,168,0,8,0.62,59.39,0.25,28,0,1,Standard_Adult,1,0.27284838700246944,0.12126594977887528,122550.86295,0.0,0,General Profile
CUST1172,32,372297,Suburban,Student,537971,26,8.87,Auto,1,36,0,4,-0.89,26.11,0.72,30,0,1,Standard_Adult,1,1.4450049288605602,0.666925351781797,103389.06001666664,0.0,0,General Profile
CUST1173,61,637728,Suburban,Self-Employed,203715,40,12.29,Auto,4,41,1,0,-0.86,7.58,0.58,0,1,1,Low_Risk_Senior,5,0.31943869486677706,0.09583160846003312,83455.245,1.8599999999999999,0,Tough Adult (Strict Talk Route)
CUST1174,24,1311867,Suburban,Salaried,546935,8,14.59,Auto,2,174,1,7,-0.12,54.7,0.11,33,1,1,High_Risk_Youth,3,0.4169134523545451,0.6253701785318176,53198.54433333333,1.12,0,Cooperative Youth (Struggling Help Route)
CUST1175,58,424160,Suburban,Student,991524,10,7.0,Business,0,91,1,6,-0.49,43.15,0.18,17,1,0,Low_Risk_Senior,1,2.337617880045266,2.805141456054319,57838.90000000001,1.49,0,General Profile
CUST1176,26,1283157,Rural,Salaried,178311,6,8.92,Personal,3,60,1,6,0.49,20.12,0.04,17,0,0,High_Risk_Youth,4,0.1389627302037085,0.277925460407417,7952.6706,0.0,0,General Profile
CUST1177,28,1999050,Urban,Unemployed,540306,10,10.12,Business,1,141,1,4,0.27,18.59,0.81,5,1,1,High_Risk_Youth,2,0.2702813836572372,0.3243376603886846,45565.806000000004,0.73,0,Cooperative Youth (Struggling Help Route)
CUST1178,48,1457399,Urban,Student,139884,17,14.24,Education,2,67,4,0,0.55,70.26,0.55,39,0,1,Standard_Adult,6,0.09598195140795349,0.06775196569973187,28219.2656,0.0,1,Cooperative Adult (Struggling Help Route)
CUST1179,28,1845858,Urban,Student,177746,31,14.48,Personal,2,52,0,8,-0.35,62.17,0.32,0,0,0,High_Risk_Youth,2,0.09629451452928665,0.03727529594682064,66488.85373333334,0.0,0,General Profile
CUST1180,56,839033,Urban,Salaried,544217,49,9.77,Education,0,83,1,8,0.48,58.4,0.13,46,1,0,Low_Risk_Senior,1,0.6486240708053199,0.15884671121762936,217110.83700833333,0.52,1,General Profile
CUST1181,53,1901856,Urban,Student,576984,29,12.48,Personal,2,33,1,7,0.72,9.65,0.48,41,0,1,Low_Risk_Senior,3,0.30337943566705367,0.12553631820705669,174018.37439999997,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1182,63,456036,Urban,Student,237114,30,10.92,Business,5,75,4,4,-0.31,54.5,0.53,29,2,1,Low_Risk_Senior,9,0.5199457937531248,0.2079783175012499,64732.122,2.62,0,Tough Adult (Strict Talk Route)
CUST1183,64,1369046,Urban,Student,947729,28,11.37,Auto,2,96,0,2,-0.32,15.84,0.7,3,1,1,Low_Risk_Senior,2,0.6922550447537921,0.29668073346591084,251432.5037,1.32,0,Cooperative Adult (Struggling Help Route)
CUST1184,45,647656,Urban,Unemployed,440895,56,8.96,Home,3,151,0,7,0.8,70.38,0.97,31,0,1,Standard_Adult,3,0.6807549069258989,0.1458760514841212,184352.89600000004,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1185,36,739316,Rural,Salaried,811843,29,8.74,Auto,0,147,0,0,-0.9,4.22,0.43,9,1,1,Standard_Adult,0,1.0981001358012001,0.45438626309015173,171474.77231666667,1.9,0,General Profile
CUST1186,51,1059524,Urban,Student,289267,31,8.65,Business,2,29,3,2,-0.3,25.68,0.41,42,0,0,Low_Risk_Senior,5,0.27301599586229286,0.10568361130153273,64639.12170833335,0.0,0,General Profile
CUST1187,52,861099,Rural,Self-Employed,99776,51,10.93,Personal,1,87,0,6,-0.76,31.15,0.37,4,2,1,Low_Risk_Senior,1,0.11587053288878514,0.027263654797361214,46348.4464,3.52,0,General Profile
CUST1188,43,1537237,Suburban,Self-Employed,279545,50,6.35,Auto,3,6,0,3,-0.94,59.43,0.83,8,0,0,Standard_Adult,3,0.18184899270574414,0.04364375824937859,73962.94791666669,0.0,0,General Profile
CUST1189,62,1345513,Urban,Self-Employed,752416,38,14.71,Business,2,35,0,6,-0.77,55.28,0.16,4,0,1,Low_Risk_Senior,2,0.5592038129694771,0.1765906777798349,350487.9130666667,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1190,32,1649835,Suburban,Self-Employed,799335,39,7.33,Education,1,37,0,4,-0.14,27.31,0.34,10,1,1,Standard_Adult,1,0.4844939039358481,0.14907504736487634,190421.58037500002,1.1400000000000001,1,General Profile
CUST1191,58,752353,Suburban,Unemployed,894952,9,8.37,Home,2,51,1,5,0.37,40.94,0.72,34,0,1,Low_Risk_Senior,3,1.1895373581284316,1.5860498108379089,56180.6118,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1192,22,1800812,Suburban,Student,682786,43,10.61,Auto,1,142,0,6,-0.42,60.25,0.02,26,0,1,High_Risk_Youth,1,0.3791545147411279,0.10581056225333803,259589.54731666666,0.0,0,General Profile
CUST1193,23,485253,Rural,Salaried,102809,50,12.74,Personal,2,173,0,9,0.7,1.8,0.29,3,0,1,High_Risk_Youth,2,0.2118667993809415,0.05084803185142595,54574.444166666675,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1194,56,1135635,Suburban,Student,336726,49,7.31,Education,5,150,1,6,-0.12,57.86,0.64,9,0,0,Low_Risk_Senior,6,0.2965090015718078,0.07261444936452437,100509.90494999998,0.0,1,General Profile
CUST1195,37,1387727,Suburban,Unemployed,982654,56,9.7,Business,3,139,1,6,0.94,68.2,0.19,38,0,1,Standard_Adult,4,0.7081032508555357,0.1517364108976148,444814.7106666667,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1196,22,1865787,Suburban,Self-Employed,924770,47,14.23,Home,4,171,1,6,0.91,2.79,0.3,32,0,1,High_Risk_Youth,5,0.49564607321200116,0.12654793358604285,515412.85308333335,0.0,0,Cooperative Youth (Struggling Help Route)
CUST1197,21,1490202,Urban,Unemployed,939706,46,8.83,Personal,2,142,2,6,0.55,3.76,0.49,37,0,0,High_Risk_Youth,4,0.6305896784462778,0.1645016552468551,318074.81923333334,0.0,0,General Profile
CUST1198,48,1570963,Urban,Student,399290,21,9.26,Business,2,92,1,2,0.86,25.13,0.42,7,0,1,Standard_Adult,3,0.2541689396885859,0.14523939410776338,64704.9445,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1199,43,1537172,Rural,Salaried,733986,39,13.81,Business,0,106,1,2,0.41,6.78,0.11,48,0,0,Standard_Adult,1,0.4774911330677374,0.14692034863622688,329431.26645,0.0,0,Reliable Payer (Premium Service Route)
CUST1200,57,1348649,Rural,Unemployed,147020,55,6.83,Auto,2,125,1,6,0.79,34.77,0.94,23,0,0,Low_Risk_Senior,3,0.10901279725117506,0.023784610309347285,46023.385833333334,0.0,0,General Profile
CUST1201,52,1635358,Urban,Salaried,602038,26,10.25,Auto,1,48,0,1,-0.53,52.6,0.04,38,0,0,Low_Risk_Senior,1,0.3681383525809028,0.16991000888349356,133702.6058333333,0.0,0,Reliable Payer (Premium Service Route)
CUST1202,52,1181573,Rural,Unemployed,863992,16,9.93,Personal,1,20,1,1,-0.31,41.03,0.75,32,0,0,Low_Risk_Senior,2,0.7312218542569947,0.548416390692746,114392.54079999999,0.0,0,General Profile
CUST1203,20,1084858,Urban,Salaried,579170,13,9.69,Business,2,14,0,2,0.51,14.54,0.07,40,0,0,High_Risk_Youth,2,0.5338671051879601,0.49280040478888626,60798.370749999995,0.0,0,General Profile
CUST1204,39,386148,Suburban,Salaried,264585,55,8.63,Auto,3,13,2,3,-0.15,47.32,0.47,42,0,0,Standard_Adult,5,0.6851906522887597,0.1494961423175476,104654.39187499999,0.0,0,General Profile
CUST1205,22,1986439,Suburban,Self-Employed,942930,50,6.98,Home,1,41,1,5,0.67,49.47,0.18,18,0,0,High_Risk_Youth,2,0.47468359209620836,0.11392406210308999,274235.475,0.0,0,General Profile
CUST1206,64,1841198,Rural,Salaried,452384,41,9.68,Home,2,14,1,7,0.76,67.17,0.14,1,0,0,Low_Risk_Senior,3,0.24570089691602967,0.07191245763395991,149618.46826666663,0.0,0,General Profile
CUST1207,47,843237,Urban,Self-Employed,411020,46,6.97,Business,1,62,0,9,-0.4,11.0,0.13,10,0,0,Standard_Adult,1,0.48743117296797933,0.12715595816555983,109817.69366666667,0.0,0,Reliable Payer (Premium Service Route)
CUST1208,52,1498367,Urban,Student,698392,29,13.54,Auto,2,26,3,9,0.65,50.0,0.45,34,1,1,Low_Risk_Senior,5,0.4661020964823705,0.19286983302718777,228525.50226666665,0.35,0,Cooperative Adult (Struggling Help Route)
CUST1209,26,1151856,Rural,Student,630618,45,9.78,Personal,1,92,2,6,-0.69,65.67,0.52,16,1,0,High_Risk_Youth,3,0.5474798933199984,0.14599463821866623,231279.1515,1.69,0,Rude but Reliable (De-escalation & Calm Down Route)
CUST1210,52,1385861,Urban,Self-Employed,928974,59,10.27,Personal,1,104,2,3,-0.33,36.36,0.13,41,0,0,Low_Risk_Senior,3,0.6703226369744152,0.13633680752022004,469077.67985,0.0,0,General Profile
CUST1211,23,1258785,Suburban,Self-Employed,769727,10,13.9,Personal,3,52,1,1,0.04,26.37,0.98,2,1,1,High_Risk_Youth,4,0.6114840898167677,0.7337809077801213,89160.04416666669,0.96,0,Cooperative Youth (Struggling Help Route)
CUST1212,30,1420167,Rural,Unemployed,648305,49,11.79,Home,3,51,1,1,-0.55,12.71,0.26,21,0,0,Standard_Adult,4,0.45649913003189063,0.1117957053139324,312110.234625,0.0,0,General Profile
CUST1213,37,714113,Rural,Unemployed,337464,29,6.77,Auto,1,62,1,3,0.16,62.48,0.46,34,1,1,Standard_Adult,2,0.472563865942785,0.19554366866597997,55211.9226,0.84,0,Cooperative Adult (Struggling Help Route)
CUST1214,59,1541301,Urban,Unemployed,422915,24,14.12,Auto,0,56,1,5,0.16,28.69,0.22,20,0,0,Low_Risk_Senior,1,0.27438832518761747,0.13719416259380873,119431.196,0.0,0,Reliable Payer (Premium Service Route)
CUST1215,45,280372,Rural,Student,316488,19,8.32,Home,3,119,1,2,-0.59,66.63,0.49,24,0,0,Standard_Adult,4,1.1288145749218894,0.7129355210032986,41692.019199999995,0.0,0,General Profile
CUST1216,25,799763,Urban,Unemployed,506371,30,7.21,Personal,3,51,0,5,0.59,61.11,0.76,38,2,1,High_Risk_Youth,3,0.6331513210788696,0.25326052843154784,91273.37275,0.8200000000000001,0,Cooperative Youth (Struggling Help Route)
CUST1217,55,1018539,Urban,Salaried,921906,21,13.03,Personal,3,106,0,4,0.26,27.43,0.52,1,0,0,Low_Risk_Senior,3,0.9051258714688392,0.5172147836964796,210217.61565,0.0,0,General Profile
CUST1218,27,1569262,Urban,Salaried,429039,9,11.15,Business,0,42,1,4,-0.36,41.53,0.29,0,1,1,High_Risk_Youth,1,0.2734017646511545,0.3645356862015393,35878.386375,1.3599999999999999,0,General Profile
CUST1219,41,638311,Urban,Unemployed,350791,35,10.29,Education,0,134,0,1,-0.54,2.44,0.25,6,0,1,Standard_Adult,0,0.5495612640233366,0.1884210048080011,105281.14887499998,0.0,1,General Profile
CUST1220,30,1891543,Urban,Salaried,858600,26,9.12,Auto,0,116,0,7,0.76,19.32,0.76,19,1,1,Standard_Adult,0,0.45391513700719466,0.2094992940033206,169659.36,0.24,0,General Profile
CUST1221,37,630361,Rural,Student,210181,15,11.45,Auto,4,169,0,4,0.67,51.28,0.12,42,1,1,Standard_Adult,4,0.33342957448192384,0.2667436595855391,30082.155624999996,0.32999999999999996,0,Cooperative Adult (Struggling Help Route)
CUST1222,52,646624,Suburban,Salaried,120865,34,9.13,Auto,1,3,2,1,-0.54,48.97,0.37,5,1,1,Low_Risk_Senior,3,0.1869169718414411,0.06597069594403802,31265.761083333335,1.54,0,Tough Adult (Strict Talk Route)
CUST1223,28,1558358,Suburban,Student,534331,54,13.86,Education,3,132,3,6,-0.93,25.77,0.15,35,0,0,High_Risk_Youth,6,0.3428807757909287,0.0761957279535397,333262.2447,0.0,1,General Profile
CUST1224,25,1264631,Rural,Self-Employed,731604,44,8.43,Business,0,79,1,8,0.61,58.32,0.26,20,0,0,High_Risk_Youth,1,0.5785118346774671,0.1577759549120365,226138.7964,0.0,0,Reliable Payer (Premium Service Route)
CUST1225,36,1926585,Rural,Self-Employed,458822,28,13.82,Education,0,40,1,8,0.23,17.36,0.15,45,0,0,Standard_Adult,1,0.23815300129503758,0.10206557198358754,147954.80093333332,0.0,1,Reliable Payer (Premium Service Route)
CUST1226,49,594909,Suburban,Self-Employed,526881,19,10.95,Personal,4,131,2,0,-0.8,33.48,0.89,34,0,1,Standard_Adult,6,0.8856497380271604,0.5593577292803118,91347.99337499998,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1227,24,1870727,Suburban,Self-Employed,655350,39,14.04,Personal,1,1,2,6,0.17,34.29,0.73,35,0,0,High_Risk_Youth,3,0.3503183521700387,0.10779026220616575,299036.205,0.0,0,General Profile
CUST1228,40,673472,Suburban,Salaried,817254,51,12.86,Auto,2,148,0,8,-0.1,24.87,0.56,7,0,0,Standard_Adult,2,1.2134936567518768,0.2855279192357357,446670.1737,0.0,0,General Profile
CUST1229,55,1614243,Suburban,Unemployed,655679,56,12.82,Home,4,42,2,5,0.55,68.76,0.22,49,0,1,Low_Risk_Senior,6,0.4061835795478128,0.08703933847453131,392270.8897333334,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1230,40,801797,Suburban,Salaried,675845,51,9.36,Auto,1,81,1,0,-0.58,50.31,0.51,3,0,0,Standard_Adult,2,0.8429128569949751,0.1983324369399941,268851.14099999995,0.0,0,General Profile
CUST1231,45,233924,Urban,Student,690221,52,8.69,Home,0,107,0,1,-0.09,39.05,0.52,42,0,0,Standard_Adult,0,2.9506207144200682,0.6809124725584772,259914.22123333332,0.0,0,Reliable Payer (Premium Service Route)
CUST1232,22,671701,Rural,Salaried,298685,27,8.69,Education,1,136,0,3,-0.69,37.0,0.59,15,0,1,High_Risk_Youth,1,0.44466957768411836,0.1976309234151637,58400.38462499999,0.0,1,General Profile
CUST1233,39,921632,Urban,Salaried,191195,51,13.99,Personal,2,155,0,3,0.92,11.89,0.06,2,0,0,Standard_Adult,2,0.20745264921356898,0.04881238805025152,113679.767125,0.0,0,General Profile
CUST1234,39,1174867,Suburban,Student,841000,22,13.07,Home,1,25,1,1,0.56,27.11,0.97,6,1,0,Standard_Adult,2,0.7158257062288753,0.39045038521575015,201517.61666666667,0.43999999999999995,0,General Profile
CUST1235,51,1085718,Suburban,Self-Employed,899692,45,10.44,Education,1,81,2,7,0.47,48.6,0.47,1,0,0,Low_Risk_Senior,3,0.8286608493181471,0.22097622648483922,352229.41799999995,0.0,1,General Profile
CUST1236,26,853088,Suburban,Self-Employed,526662,26,7.53,Personal,1,82,0,1,0.38,66.61,0.93,0,0,0,High_Risk_Youth,1,0.6173595221126074,0.2849351640519726,85924.9053,0.0,0,Reliable Payer (Premium Service Route)
CUST1237,62,1278376,Urban,Self-Employed,368992,6,9.75,Home,3,130,0,2,-0.15,58.88,0.01,0,0,1,Low_Risk_Senior,3,0.2886412135396785,0.577282427079357,17988.36,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1238,54,1079969,Urban,Unemployed,47419,43,11.76,Auto,1,72,1,3,0.85,21.98,0.25,37,0,1,Low_Risk_Senior,2,0.0439077417962923,0.01225332329198855,19982.3666,0.0,0,Cooperative Adult (Struggling Help Route)
CUST1239,60,484242,Suburban,Student,354453,13,9.96,Auto,1,99,0,8,-0.85,31.53,0.1,6,0,0,Low_Risk_Senior,1,0.731974921630094,0.6756691584277791,38245.4787,0.0,0,Reliable Payer (Premium Service Route)
CUST1240,60,666554,Urban,Student,744414,49,13.03,Auto,3,48,2,9,0.61,6.43,0.77,23,1,1,Low_Risk_Senior,5,1.116809740846203,0.27350442632968236,396071.67214999994,0.39,0,Cooperative Adult (Struggling Help Route)
CUST1241,37,1913421,Urban,Salaried,167634,25,14.68,Education,1,144,1,0,-0.57,7.81,0.32,4,1,0,Standard_Adult,2,0.08760957468325058,0.04205259584796028,51268.064999999995,1.5699999999999998,1,General Profile
CUST1242,60,857083,Suburban,Unemployed,81011,37,8.22,Auto,2,62,2,7,-0.35,34.12,0.84,20,0,0,Low_Risk_Senior,4,0.09451943394047017,0.030654951548260603,20532.237950000002,0.0,0,General Profile
CUST1243,22,1012405,Urban,Self-Employed,799207,26,10.81,Business,0,54,1,4,0.04,38.41,0.83,27,0,1,High_Risk_Youth,1,0.789414315417249,0.364345068654115,187187.59951666667,0.0,0,General Profile
CUST1244,30,1355704,Rural,Unemployed,394938,58,10.16,Personal,1,150,0,6,0.57,19.38,0.67,17,1,1,Standard_Adult,1,0.2913158034497206,0.06027223519649392,193940.88719999997,0.43000000000000005,0,General Profile
CUST1245,48,1620321,Rural,Student,333090,40,8.69,Education,3,33,1,7,0.68,46.46,0.67,23,0,0,Standard_Adult,4,0.20557037772145148,0.06167111331643545,96485.06999999999,0.0,1,General Profile
CUST1246,45,225654,Rural,Student,595483,34,7.88,Auto,1,104,0,4,0.17,50.79,0.7,31,1,0,Standard_Adult,1,2.638920648426352,0.9313837582681241,132951.50446666667,0.83,0,General Profile
CUST1247,42,1500851,Rural,Salaried,619785,24,6.86,Personal,4,104,0,7,-0.19,21.89,0.67,44,0,0,Standard_Adult,4,0.41295571645686346,0.20647785822843173,85034.50200000001,0.0,0,General Profile
